Complexity,Loss,Equation
1,0.00661274,"-8.205534e-6"
3,0.0025949457,"(-0.5949207 * x2)"
7,0.0010620313,"((-0.0006895296 * (x1 - x0)) - x2)"
9,0.00094974093,"(((-0.0006895296 * (-0.0006895296 - x0)) - x2) * 0.8883836)"
11,0.00094970793,"(((-0.0006895296 * ((-0.0006895296 - x0) - x2)) - x2) * 0.8883836)"
13,0.0009487985,"((((-0.0006895296 * ((-0.12192897 - x0) - x1)) - x2) * 0.8883836) - x1)"
15,0.00094874104,"((((-0.0006895296 * (((-0.12192897 - x0) - x2) - x2)) - x2) * 0.8883836) - x1)"
